u,i,ts,label,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,i_0,i_1,i_2,i_3,i_4,i_5,i_6,i_7
3,2,1728,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,4,1728,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,2,1728,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,3,1728,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,0,1728,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,1732,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4,1732,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,1732,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,2,1732,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,4,1732,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,2,1732,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,3,1732,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,0,1732,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,1736,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3,1736,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,4,1736,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,2,1736,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,4,1736,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,2,1736,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,3,1736,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,0,1736,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,1740,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1740,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,4,1740,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,2,1740,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,1,1740,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,2,1740,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,2,1740,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7,0,1740,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,1744,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1744,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,3,1744,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,2,1744,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,1,1744,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,2,1744,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,2,1744,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7,2,1744,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,3,1748,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1748,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,3,1748,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,2,1748,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,2,1748,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5,2,1748,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,2,1748,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7,2,1748,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,3,1752,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1752,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,3,1752,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,2,1752,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,3,1752,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,2,1752,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,4,1752,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,3,1752,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3,1756,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1756,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,1756,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,4,1756,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,0,1756,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,2,1756,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,4,1756,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,3,1756,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3,1760,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1760,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,1760,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,4,1760,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,0,1760,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,2,1760,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,4,1760,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,3,1760,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3,1764,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1764,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,1764,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,4,1764,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,0,1764,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,2,1764,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,4,1764,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,3,1764,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1768,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4,1768,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,1768,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,2,1768,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,3,1768,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,4,1768,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,4,1768,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,0,1768,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,1772,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,1772,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,1772,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,2,1772,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,2,1772,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5,1,1772,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,3,1772,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,0,1772,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,1776,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,1776,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,1776,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,1776,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,2,1776,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5,3,1776,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6,3,1776,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,0,1776,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,1780,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,1780,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,3,1780,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0,1780,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,2,1780,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5,3,1780,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6,3,1780,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,0,1780,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,1784,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4,1784,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,3,1784,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0,1784,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,4,1784,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,0,1784,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,3,1784,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,3,1784,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1788,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1788,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,3,1788,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0,1788,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,1788,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,0,1788,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,3,1788,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,3,1788,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3,1792,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1792,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,3,1792,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0,1792,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,1792,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,0,1792,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,3,1792,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,3,1792,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3,1796,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1796,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,3,1796,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,3,1796,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,0,1796,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,0,1796,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,3,1796,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,3,1796,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3,1800,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1800,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,3,1800,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,3,1800,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,1,1800,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,3,1800,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6,3,1800,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,3,1800,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3,1804,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,1804,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,1804,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,3,1804,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,2,1804,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5,3,1804,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6,3,1804,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,3,1804,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3,1808,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,1808,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,1808,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,3,1808,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,3,1808,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,3,1808,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6,3,1808,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,3,1808,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1812,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,1812,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,1812,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,3,1812,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,0,1812,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,3,1812,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6,3,1812,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,3,1812,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1816,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,1816,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,1816,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3,3,1816,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,0,1816,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,0,1816,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,3,1816,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,3,1816,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3,1820,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,4,1820,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,3,1820,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,2,1820,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,0,1820,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,0,1820,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,3,1820,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,3,1820,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3,1824,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,4,1824,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,3,1824,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,4,1824,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,0,1824,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,0,1824,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,2,1824,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7,3,1824,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3,1828,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1828,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,3,1828,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0,1828,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,1828,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,0,1828,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,2,1828,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7,3,1828,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1832,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1832,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,1832,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,1832,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,4,1832,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,0,1832,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,2,1832,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7,0,1832,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,1836,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1836,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,1836,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,1836,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,1836,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,0,1836,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,4,1836,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,0,1836,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,1840,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1840,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,1840,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,1840,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,1840,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,0,1840,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,4,1840,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,0,1840,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,1844,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1844,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,1844,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,1844,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,1844,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,0,1844,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,0,1844,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,0,1844,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,1848,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3,1848,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0,1848,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,4,1848,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,3,1848,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,0,1848,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,0,1848,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,3,1848,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1852,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3,1852,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,3,1852,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,3,1852,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,3,1852,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,3,1852,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6,0,1852,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,3,1852,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3,1856,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,1856,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,1856,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3,3,1856,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,3,1856,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,3,1856,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6,0,1856,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,3,1856,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,2,1860,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,1860,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,1860,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,1860,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,0,1860,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,3,1860,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6,4,1860,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,3,1860,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,2,1864,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,1864,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,1864,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1864,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,0,1864,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,0,1864,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,0,1864,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,1,1864,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,4,1868,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2,1868,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,1868,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,4,1868,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,4,1868,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,0,1868,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,0,1868,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,1,1868,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,4,1872,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4,1872,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,1872,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,1872,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,1872,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,1,1872,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,4,1872,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,0,1872,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,1876,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4,1876,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,1876,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,1876,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,1876,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,2,1876,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,1,1876,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7,0,1876,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,1880,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4,1880,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,1880,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,1880,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,1880,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,2,1880,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,3,1880,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,0,1880,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,1884,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4,1884,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,1884,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,1884,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,1884,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,2,1884,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,3,1884,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,0,1884,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,1,1888,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1888,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,1888,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,3,1888,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,0,1888,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,1,1888,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
